,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
4610,Shot Chart Detail,0020700228,427,2548,Dwyane Wade,1610612748,Miami Heat,4,5,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,46,1,0,20071130,MIA,BOS
4611,Shot Chart Detail,0020700247,9,2548,Dwyane Wade,1610612748,Miami Heat,1,10,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,87,137,1,0,20071202,DEN,MIA
4612,Shot Chart Detail,0020700247,45,2548,Dwyane Wade,1610612748,Miami Heat,1,7,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,71,209,1,1,20071202,DEN,MIA
4613,Shot Chart Detail,0020700247,51,2548,Dwyane Wade,1610612748,Miami Heat,1,7,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071202,DEN,MIA
4614,Shot Chart Detail,0020700247,90,2548,Dwyane Wade,1610612748,Miami Heat,1,4,3,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,59,1,1,20071202,DEN,MIA
4615,Shot Chart Detail,0020700247,102,2548,Dwyane Wade,1610612748,Miami Heat,1,3,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071202,DEN,MIA
4616,Shot Chart Detail,0020700247,228,2548,Dwyane Wade,1610612748,Miami Heat,2,3,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-182,63,1,1,20071202,DEN,MIA
4617,Shot Chart Detail,0020700247,271,2548,Dwyane Wade,1610612748,Miami Heat,3,11,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071202,DEN,MIA
4618,Shot Chart Detail,0020700247,279,2548,Dwyane Wade,1610612748,Miami Heat,3,9,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071202,DEN,MIA
4619,Shot Chart Detail,0020700254,7,2548,Dwyane Wade,1610612748,Miami Heat,1,11,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071203,UTA,MIA
4620,Shot Chart Detail,0020700254,18,2548,Dwyane Wade,1610612748,Miami Heat,1,9,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4621,Shot Chart Detail,0020700254,21,2548,Dwyane Wade,1610612748,Miami Heat,1,9,21,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,43,1,1,20071203,UTA,MIA
4622,Shot Chart Detail,0020700254,23,2548,Dwyane Wade,1610612748,Miami Heat,1,8,57,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4623,Shot Chart Detail,0020700254,44,2548,Dwyane Wade,1610612748,Miami Heat,1,6,10,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,123,1,1,20071203,UTA,MIA
4624,Shot Chart Detail,0020700254,59,2548,Dwyane Wade,1610612748,Miami Heat,1,4,24,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4625,Shot Chart Detail,0020700254,192,2548,Dwyane Wade,1610612748,Miami Heat,2,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,153,145,1,1,20071203,UTA,MIA
4626,Shot Chart Detail,0020700254,214,2548,Dwyane Wade,1610612748,Miami Heat,2,0,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-23,153,1,0,20071203,UTA,MIA
4627,Shot Chart Detail,0020700254,236,2548,Dwyane Wade,1610612748,Miami Heat,3,10,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-56,214,1,0,20071203,UTA,MIA
4628,Shot Chart Detail,0020700254,243,2548,Dwyane Wade,1610612748,Miami Heat,3,9,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4629,Shot Chart Detail,0020700254,259,2548,Dwyane Wade,1610612748,Miami Heat,3,6,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-3,191,1,0,20071203,UTA,MIA
4630,Shot Chart Detail,0020700254,294,2548,Dwyane Wade,1610612748,Miami Heat,3,3,53,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,5,128,1,0,20071203,UTA,MIA
4631,Shot Chart Detail,0020700254,306,2548,Dwyane Wade,1610612748,Miami Heat,3,2,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4632,Shot Chart Detail,0020700254,326,2548,Dwyane Wade,1610612748,Miami Heat,3,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-148,189,1,0,20071203,UTA,MIA
4633,Shot Chart Detail,0020700254,329,2548,Dwyane Wade,1610612748,Miami Heat,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,86,199,842,1,0,20071203,UTA,MIA
4634,Shot Chart Detail,0020700254,381,2548,Dwyane Wade,1610612748,Miami Heat,4,6,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-151,130,1,1,20071203,UTA,MIA
4635,Shot Chart Detail,0020700254,387,2548,Dwyane Wade,1610612748,Miami Heat,4,5,51,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071203,UTA,MIA
4636,Shot Chart Detail,0020700254,411,2548,Dwyane Wade,1610612748,Miami Heat,4,3,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-67,118,1,0,20071203,UTA,MIA
4637,Shot Chart Detail,0020700254,415,2548,Dwyane Wade,1610612748,Miami Heat,4,2,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,115,87,1,0,20071203,UTA,MIA
4638,Shot Chart Detail,0020700254,434,2548,Dwyane Wade,1610612748,Miami Heat,4,1,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-49,135,1,0,20071203,UTA,MIA
4639,Shot Chart Detail,0020700275,2,2548,Dwyane Wade,1610612748,Miami Heat,1,11,42,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,187,72,1,0,20071206,POR,MIA
4640,Shot Chart Detail,0020700275,22,2548,Dwyane Wade,1610612748,Miami Heat,1,9,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071206,POR,MIA
4641,Shot Chart Detail,0020700275,27,2548,Dwyane Wade,1610612748,Miami Heat,1,8,58,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4642,Shot Chart Detail,0020700275,46,2548,Dwyane Wade,1610612748,Miami Heat,1,7,16,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,33,1,1,20071206,POR,MIA
4643,Shot Chart Detail,0020700275,50,2548,Dwyane Wade,1610612748,Miami Heat,1,6,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,136,15,1,0,20071206,POR,MIA
4644,Shot Chart Detail,0020700275,93,2548,Dwyane Wade,1610612748,Miami Heat,1,3,0,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,40,1,0,20071206,POR,MIA
4645,Shot Chart Detail,0020700275,94,2548,Dwyane Wade,1610612748,Miami Heat,1,2,59,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4646,Shot Chart Detail,0020700275,101,2548,Dwyane Wade,1610612748,Miami Heat,1,2,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,26,1,0,20071206,POR,MIA
4647,Shot Chart Detail,0020700275,177,2548,Dwyane Wade,1610612748,Miami Heat,2,6,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4648,Shot Chart Detail,0020700275,204,2548,Dwyane Wade,1610612748,Miami Heat,2,3,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-11,207,1,0,20071206,POR,MIA
4649,Shot Chart Detail,0020700275,230,2548,Dwyane Wade,1610612748,Miami Heat,2,0,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-74,148,1,0,20071206,POR,MIA
4650,Shot Chart Detail,0020700275,256,2548,Dwyane Wade,1610612748,Miami Heat,3,9,50,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,95,8,1,0,20071206,POR,MIA
4651,Shot Chart Detail,0020700275,278,2548,Dwyane Wade,1610612748,Miami Heat,3,7,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-108,117,1,1,20071206,POR,MIA
4652,Shot Chart Detail,0020700275,287,2548,Dwyane Wade,1610612748,Miami Heat,3,6,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4653,Shot Chart Detail,0020700275,310,2548,Dwyane Wade,1610612748,Miami Heat,3,2,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-66,148,1,0,20071206,POR,MIA
4654,Shot Chart Detail,0020700275,318,2548,Dwyane Wade,1610612748,Miami Heat,3,2,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-133,5,1,0,20071206,POR,MIA
4655,Shot Chart Detail,0020700275,342,2548,Dwyane Wade,1610612748,Miami Heat,3,0,0,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071206,POR,MIA
4656,Shot Chart Detail,0020700275,363,2548,Dwyane Wade,1610612748,Miami Heat,4,9,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-66,160,1,1,20071206,POR,MIA
4657,Shot Chart Detail,0020700275,376,2548,Dwyane Wade,1610612748,Miami Heat,4,8,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,47,130,1,0,20071206,POR,MIA
4658,Shot Chart Detail,0020700275,396,2548,Dwyane Wade,1610612748,Miami Heat,4,6,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,0,219,1,1,20071206,POR,MIA
4659,Shot Chart Detail,0020700275,399,2548,Dwyane Wade,1610612748,Miami Heat,4,6,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071206,POR,MIA
4660,Shot Chart Detail,0020700275,404,2548,Dwyane Wade,1610612748,Miami Heat,4,5,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-110,151,1,0,20071206,POR,MIA
4661,Shot Chart Detail,0020700275,419,2548,Dwyane Wade,1610612748,Miami Heat,4,3,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4662,Shot Chart Detail,0020700275,439,2548,Dwyane Wade,1610612748,Miami Heat,4,1,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071206,POR,MIA
4663,Shot Chart Detail,0020700275,461,2548,Dwyane Wade,1610612748,Miami Heat,4,0,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071206,POR,MIA
4664,Shot Chart Detail,0020700275,471,2548,Dwyane Wade,1610612748,Miami Heat,4,0,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071206,POR,MIA
4665,Shot Chart Detail,0020700285,11,2548,Dwyane Wade,1610612748,Miami Heat,1,10,20,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,125,13,1,1,20071207,GSW,MIA
4666,Shot Chart Detail,0020700285,26,2548,Dwyane Wade,1610612748,Miami Heat,1,8,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-154,122,1,0,20071207,GSW,MIA
4667,Shot Chart Detail,0020700285,125,2548,Dwyane Wade,1610612748,Miami Heat,1,0,48,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,30,1,1,20071207,GSW,MIA
4668,Shot Chart Detail,0020700285,127,2548,Dwyane Wade,1610612748,Miami Heat,1,0,23,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,123,155,1,1,20071207,GSW,MIA
4669,Shot Chart Detail,0020700285,139,2548,Dwyane Wade,1610612748,Miami Heat,2,11,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,126,122,1,1,20071207,GSW,MIA
4670,Shot Chart Detail,0020700285,225,2548,Dwyane Wade,1610612748,Miami Heat,2,4,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-172,17,1,0,20071207,GSW,MIA
4671,Shot Chart Detail,0020700285,236,2548,Dwyane Wade,1610612748,Miami Heat,2,2,52,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20071207,GSW,MIA
4672,Shot Chart Detail,0020700285,239,2548,Dwyane Wade,1610612748,Miami Heat,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,22,1,0,20071207,GSW,MIA
4673,Shot Chart Detail,0020700285,248,2548,Dwyane Wade,1610612748,Miami Heat,2,2,10,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,20,1,0,20071207,GSW,MIA
4674,Shot Chart Detail,0020700285,263,2548,Dwyane Wade,1610612748,Miami Heat,2,0,39,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20071207,GSW,MIA
4675,Shot Chart Detail,0020700285,285,2548,Dwyane Wade,1610612748,Miami Heat,3,9,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-103,143,1,0,20071207,GSW,MIA
4676,Shot Chart Detail,0020700285,294,2548,Dwyane Wade,1610612748,Miami Heat,3,8,40,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071207,GSW,MIA
4677,Shot Chart Detail,0020700285,336,2548,Dwyane Wade,1610612748,Miami Heat,3,5,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-100,168,1,0,20071207,GSW,MIA
4678,Shot Chart Detail,0020700285,346,2548,Dwyane Wade,1610612748,Miami Heat,3,4,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-146,115,1,0,20071207,GSW,MIA
4679,Shot Chart Detail,0020700285,367,2548,Dwyane Wade,1610612748,Miami Heat,3,2,9,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-67,105,1,1,20071207,GSW,MIA
4680,Shot Chart Detail,0020700285,369,2548,Dwyane Wade,1610612748,Miami Heat,3,1,38,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,20,1,0,20071207,GSW,MIA
4681,Shot Chart Detail,0020700285,397,2548,Dwyane Wade,1610612748,Miami Heat,3,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-138,122,1,1,20071207,GSW,MIA
4682,Shot Chart Detail,0020700285,403,2548,Dwyane Wade,1610612748,Miami Heat,4,11,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-120,120,1,1,20071207,GSW,MIA
4683,Shot Chart Detail,0020700285,405,2548,Dwyane Wade,1610612748,Miami Heat,4,11,12,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,43,1,1,20071207,GSW,MIA
4684,Shot Chart Detail,0020700285,410,2548,Dwyane Wade,1610612748,Miami Heat,4,10,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-108,148,1,0,20071207,GSW,MIA
4685,Shot Chart Detail,0020700285,447,2548,Dwyane Wade,1610612748,Miami Heat,4,6,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,102,155,1,0,20071207,GSW,MIA
4686,Shot Chart Detail,0020700285,487,2548,Dwyane Wade,1610612748,Miami Heat,4,3,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-28,176,1,0,20071207,GSW,MIA
4687,Shot Chart Detail,0020700285,511,2548,Dwyane Wade,1610612748,Miami Heat,4,2,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-75,155,1,0,20071207,GSW,MIA
4688,Shot Chart Detail,0020700295,10,2548,Dwyane Wade,1610612748,Miami Heat,1,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-126,125,1,0,20071209,LAC,MIA
4689,Shot Chart Detail,0020700295,16,2548,Dwyane Wade,1610612748,Miami Heat,1,9,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071209,LAC,MIA
4690,Shot Chart Detail,0020700295,30,2548,Dwyane Wade,1610612748,Miami Heat,1,7,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,25,1,1,20071209,LAC,MIA
4691,Shot Chart Detail,0020700295,143,2548,Dwyane Wade,1610612748,Miami Heat,2,8,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-164,130,1,1,20071209,LAC,MIA
4692,Shot Chart Detail,0020700295,148,2548,Dwyane Wade,1610612748,Miami Heat,2,7,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-3,232,1,0,20071209,LAC,MIA
4693,Shot Chart Detail,0020700295,154,2548,Dwyane Wade,1610612748,Miami Heat,2,7,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-159,137,1,0,20071209,LAC,MIA
4694,Shot Chart Detail,0020700295,171,2548,Dwyane Wade,1610612748,Miami Heat,2,4,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071209,LAC,MIA
4695,Shot Chart Detail,0020700295,184,2548,Dwyane Wade,1610612748,Miami Heat,2,3,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-172,110,1,0,20071209,LAC,MIA
4696,Shot Chart Detail,0020700295,198,2548,Dwyane Wade,1610612748,Miami Heat,2,2,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071209,LAC,MIA
4697,Shot Chart Detail,0020700295,209,2548,Dwyane Wade,1610612748,Miami Heat,2,1,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071209,LAC,MIA
4698,Shot Chart Detail,0020700295,222,2548,Dwyane Wade,1610612748,Miami Heat,2,0,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071209,LAC,MIA
4699,Shot Chart Detail,0020700295,225,2548,Dwyane Wade,1610612748,Miami Heat,2,0,19,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071209,LAC,MIA
4700,Shot Chart Detail,0020700295,232,2548,Dwyane Wade,1610612748,Miami Heat,3,11,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-8,122,1,1,20071209,LAC,MIA
4701,Shot Chart Detail,0020700295,244,2548,Dwyane Wade,1610612748,Miami Heat,3,9,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071209,LAC,MIA
4702,Shot Chart Detail,0020700295,254,2548,Dwyane Wade,1610612748,Miami Heat,3,8,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-77,99,1,1,20071209,LAC,MIA
4703,Shot Chart Detail,0020700295,257,2548,Dwyane Wade,1610612748,Miami Heat,3,8,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071209,LAC,MIA
4704,Shot Chart Detail,0020700295,260,2548,Dwyane Wade,1610612748,Miami Heat,3,7,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-176,66,1,0,20071209,LAC,MIA
4705,Shot Chart Detail,0020700295,290,2548,Dwyane Wade,1610612748,Miami Heat,3,4,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-95,163,1,1,20071209,LAC,MIA
4706,Shot Chart Detail,0020700295,321,2548,Dwyane Wade,1610612748,Miami Heat,3,1,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,11,72,1,0,20071209,LAC,MIA
4707,Shot Chart Detail,0020700295,384,2548,Dwyane Wade,1610612748,Miami Heat,4,8,8,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-52,112,1,1,20071209,LAC,MIA
4708,Shot Chart Detail,0020700295,418,2548,Dwyane Wade,1610612748,Miami Heat,4,3,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-79,138,1,0,20071209,LAC,MIA
4709,Shot Chart Detail,0020700295,421,2548,Dwyane Wade,1610612748,Miami Heat,4,3,6,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-67,84,1,1,20071209,LAC,MIA
4710,Shot Chart Detail,0020700295,429,2548,Dwyane Wade,1610612748,Miami Heat,4,1,57,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-69,82,1,1,20071209,LAC,MIA
4711,Shot Chart Detail,0020700304,2,2548,Dwyane Wade,1610612748,Miami Heat,1,11,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,108,174,1,1,20071210,PHX,MIA
4712,Shot Chart Detail,0020700304,31,2548,Dwyane Wade,1610612748,Miami Heat,1,7,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,45,1,1,20071210,PHX,MIA
4713,Shot Chart Detail,0020700304,45,2548,Dwyane Wade,1610612748,Miami Heat,1,5,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071210,PHX,MIA
4714,Shot Chart Detail,0020700304,47,2548,Dwyane Wade,1610612748,Miami Heat,1,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,113,160,1,1,20071210,PHX,MIA
4715,Shot Chart Detail,0020700304,58,2548,Dwyane Wade,1610612748,Miami Heat,1,5,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-153,145,1,1,20071210,PHX,MIA
4716,Shot Chart Detail,0020700304,68,2548,Dwyane Wade,1610612748,Miami Heat,1,3,12,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,107,173,1,1,20071210,PHX,MIA
4717,Shot Chart Detail,0020700304,93,2548,Dwyane Wade,1610612748,Miami Heat,1,0,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071210,PHX,MIA
4718,Shot Chart Detail,0020700304,150,2548,Dwyane Wade,1610612748,Miami Heat,2,5,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-122,153,1,0,20071210,PHX,MIA
4719,Shot Chart Detail,0020700304,177,2548,Dwyane Wade,1610612748,Miami Heat,2,2,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20071210,PHX,MIA
4720,Shot Chart Detail,0020700304,187,2548,Dwyane Wade,1610612748,Miami Heat,2,1,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-174,109,1,0,20071210,PHX,MIA
4721,Shot Chart Detail,0020700304,210,2548,Dwyane Wade,1610612748,Miami Heat,3,10,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-15,109,1,0,20071210,PHX,MIA
4722,Shot Chart Detail,0020700304,223,2548,Dwyane Wade,1610612748,Miami Heat,3,9,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20071210,PHX,MIA
4723,Shot Chart Detail,0020700304,250,2548,Dwyane Wade,1610612748,Miami Heat,3,5,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,13,89,1,0,20071210,PHX,MIA
